"Index_Sinistre","Annee","Age_assure","Ind_fumeur","Nbre_enfants","Exp_cond","km_annuel","Ind_util_travail","Ind_util_affaires","Score_credit","Age_police","Ind_occas","Ind_vehicule_sport","Valeur_vehicule","Age_vehicule","Ind_vehicule_loue","Nbre_infract","Temps_sn_sin","Nbre_sinistres","Montant_paye","Sexe_assureF","Sexe_assureH","Sexe_assureM","Emploi_assureASS","Emploi_assureAUT","Emploi_assureETU","Emploi_assureGOU","Emploi_assureMAN","Emploi_assureMED","Emploi_assurePRO","Emploi_assureRTR","Emploi_assureSNS","Statut_maritalA","Statut_maritalD","Statut_maritalF","Statut_maritalM","RegionES","RegionGA","RegionMA","RegionML","RegionOU","RegionQC","RegionSA","Couleur_vehiculeA","Couleur_vehiculeB","Couleur_vehiculeG","Couleur_vehiculeN","Couleur_vehiculeR"
5452,2009,68,0,1,51,8400,0,0,671,28,1,0,37000,6,0,1,6,1,3038,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
5453,2009,56,0,0,40,12900,0,0,731,22,1,0,44000,4,1,0,6,1,4168,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
5454,2009,42,1,2,26,36000,1,1,611,14,1,0,47000,0,0,0,0,1,8040,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
5455,2009,28,0,1,12,48000,1,0,307,9,0,0,21000,0,0,0,6,1,4608,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
5456,2009,78,0,1,62,9700,0,0,756,40,0,0,25000,1,1,0,6,1,1653,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
5457,2009,78,0,0,57,17400,0,0,656,39,0,1,61000,0,1,0,6,1,5566,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
5458,2009,32,1,0,16,22600,1,0,772,11,0,1,62000,1,1,0,6,1,6135,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
5459,2009,30,0,1,14,29800,0,0,638,9,0,0,23000,4,0,0,6,1,2700,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
5460,2009,68,1,0,52,20700,0,0,662,36,1,0,16000,1,0,0,6,1,1452,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0
5461,2009,76,0,2,55,19000,0,0,742,24,1,0,31000,4,0,0,6,1,2550,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
5462,2009,21,0,0,5,29500,0,0,665,3,1,0,27000,12,0,0,6,1,1989,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
5463,2009,78,0,1,62,8300,0,0,999,58,1,0,26000,1,1,0,6,1,901,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
5464,2009,75,0,0,59,26500,0,0,701,38,0,0,25000,4,1,0,2,1,1889,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
5465,2009,37,0,0,19,33200,1,0,659,13,0,0,22000,1,0,0,6,1,1686,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
5466,2009,86,1,2,70,48300,0,0,812,24,1,0,19000,2,0,0,6,1,823,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
5467,2009,24,0,0,7,19700,0,0,609,3,0,0,20000,3,1,0,1,1,2638,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
5468,2009,42,1,1,26,26200,1,1,655,23,1,0,41000,3,1,0,6,1,9623,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
5469,2009,29,0,2,13,22300,0,0,730,11,0,1,36000,3,0,0,6,1,5007,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
5470,2009,54,0,0,38,23800,0,0,175,22,1,0,39000,3,0,1,6,1,5690,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
5471,2009,42,0,0,26,44100,0,0,598,26,1,0,21000,12,0,0,6,1,1440,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
5472,2009,86,0,0,70,22500,0,0,704,49,1,0,25000,4,1,0,6,1,1537,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
5473,2009,55,0,1,39,11200,1,0,506,27,1,0,26000,6,0,0,6,1,3126,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
5474,2009,47,0,1,30,33200,1,0,688,10,1,1,74000,2,1,0,6,1,7141,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
5475,2009,28,0,0,7,39700,1,0,989,3,1,0,21000,3,0,0,6,1,1466,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
5476,2009,54,0,0,38,24500,0,1,266,24,1,0,20000,2,0,0,6,1,4781,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
5477,2009,20,0,0,4,30300,1,0,621,3,1,0,37000,12,0,0,6,1,5467,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
5478,2009,20,0,0,3,30500,0,0,569,2,1,0,40000,10,0,0,6,1,5123,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
5479,2009,91,0,1,73,36900,0,0,609,47,1,0,46000,10,0,0,6,1,2297,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
5480,2009,31,0,0,15,19600,0,0,590,6,0,0,11000,3,0,0,6,1,1154,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0
5481,2009,70,0,0,54,16800,0,0,757,43,0,0,27000,4,1,0,6,1,1831,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
5482,2009,89,0,1,73,25400,0,0,592,58,0,0,40000,2,0,0,4,1,2625,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
5483,2009,47,1,0,31,5600,0,0,216,21,1,1,31000,2,0,0,6,1,4893,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
5484,2009,65,0,1,49,19400,0,0,711,41,0,0,33000,3,0,0,6,1,2550,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
5485,2009,29,0,1,13,22700,0,1,615,11,0,1,42000,1,1,0,6,1,18378,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
5486,2009,17,0,0,0,7400,0,0,764,0,1,0,27000,6,0,0,6,1,3030,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
5487,2009,43,1,0,27,29900,1,1,877,18,1,1,39000,1,1,0,6,1,8077,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
5488,2009,29,0,1,12,39900,0,0,796,9,1,0,38000,3,0,0,6,1,3450,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
5489,2009,60,0,0,43,41500,1,0,706,27,1,0,22000,2,1,1,6,1,2757,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
5490,2009,26,0,3,10,11100,1,0,632,7,1,0,19000,1,1,0,1,1,3917,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
5491,2009,57,0,0,41,17800,1,0,545,32,1,0,26000,0,0,0,6,1,3974,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
5492,2009,53,0,0,37,41900,0,0,999,27,0,1,49000,2,0,0,5,1,2991,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
5493,2009,19,0,0,3,10300,0,0,720,1,1,0,15000,12,0,0,6,1,1701,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
5494,2009,50,1,1,29,27500,1,0,612,26,1,0,36000,2,0,0,6,1,3353,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
5495,2009,20,1,0,4,9700,1,0,664,1,0,0,30000,8,0,0,2,1,3146,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
5496,2009,65,1,1,49,33100,0,0,687,31,0,0,37000,8,0,0,6,1,2317,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
5497,2009,70,1,0,52,44700,0,0,648,46,1,0,24000,7,0,0,0,1,1889,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
5498,2009,80,0,1,64,57100,0,0,954,44,0,0,21000,3,1,0,6,1,1106,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
5499,2009,21,0,2,4,28300,1,0,744,2,0,0,28000,12,0,1,6,1,2198,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
5500,2009,19,1,0,3,8900,1,0,735,3,0,0,27000,8,0,0,6,1,2905,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
5501,2009,64,0,0,48,29900,1,0,639,33,1,0,20000,3,0,0,6,1,1281,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
5502,2009,37,1,1,19,22500,1,0,984,4,1,0,28000,10,0,0,6,1,2107,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0
5503,2009,39,0,1,23,28300,1,0,465,10,0,0,28000,2,0,0,3,1,3175,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
5504,2009,41,1,1,25,30500,1,0,999,15,1,0,17000,1,1,0,2,1,1417,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
5505,2009,36,0,1,20,34900,0,0,838,12,0,0,29000,3,0,0,6,1,2853,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
5506,2009,34,1,0,18,56400,1,1,784,13,1,1,44000,2,0,0,6,1,8254,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
5507,2009,66,1,1,49,25700,0,0,595,26,1,1,62000,0,1,0,6,1,6538,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
5508,2009,83,1,0,67,19100,0,0,480,56,1,0,36000,2,0,0,2,1,2927,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
5509,2009,85,0,1,69,53500,0,0,687,41,1,0,25000,5,0,0,6,1,1156,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
5510,2009,45,0,1,29,22800,1,0,786,14,1,1,59000,0,0,0,6,1,8361,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
5511,2009,22,0,0,6,31300,1,0,647,3,1,0,41000,7,0,0,6,1,5782,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
5512,2009,21,0,0,4,11300,1,0,626,3,0,0,26000,7,0,0,1,1,3525,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
5513,2009,29,0,0,13,6300,1,0,947,11,1,0,30000,3,1,0,6,1,2510,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
5514,2009,75,1,1,59,55700,0,0,586,44,0,0,15000,2,0,0,6,1,1460,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
5515,2009,18,0,0,1,26600,1,0,741,0,1,0,25000,9,0,0,3,1,2066,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0
5516,2009,77,0,3,56,48300,0,0,690,30,1,0,26000,2,1,0,6,1,2822,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
5517,2009,47,0,4,31,11300,1,0,590,20,0,0,31000,3,1,0,0,1,3953,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
5518,2009,57,1,1,41,42400,0,1,543,14,1,0,23000,3,1,0,6,1,6374,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
5519,2009,51,0,2,29,26700,0,0,539,23,1,0,36000,5,1,0,6,1,4682,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
5520,2009,43,0,1,24,46300,1,1,701,18,1,0,29000,7,0,0,6,1,3328,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
5521,2009,52,1,1,31,17200,1,0,621,21,0,0,45000,0,0,0,6,1,5444,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
5522,2009,37,0,0,21,23300,1,0,672,14,0,0,31000,0,0,0,6,1,3151,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
5523,2009,43,1,1,27,10400,0,0,763,9,1,0,25000,11,0,0,2,1,2765,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
5524,2009,37,1,1,21,23000,1,1,589,15,0,1,70000,1,1,0,6,1,21882,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
5525,2009,89,1,1,73,40000,0,0,692,36,1,0,16000,5,0,0,6,1,857,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
5526,2009,23,0,0,1,11500,0,0,767,0,0,0,35000,12,0,0,6,1,3534,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
5527,2009,43,1,1,22,2300,0,0,540,16,1,0,25000,5,1,0,6,1,3126,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
5528,2009,36,1,1,20,3700,1,1,639,14,1,0,24000,5,1,1,5,1,4403,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
5529,2009,66,1,1,48,16600,0,0,645,31,1,0,28000,5,0,0,6,1,1724,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
5530,2009,78,0,1,62,38100,0,0,557,43,1,1,50000,2,1,0,6,1,6837,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
5531,2009,61,0,1,45,30200,0,0,648,27,1,1,83000,1,1,0,6,1,8736,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
5532,2009,48,1,1,31,52900,0,0,627,21,1,0,31000,1,1,0,2,1,2530,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
5533,2009,36,1,0,20,39100,0,0,547,15,1,0,24000,5,0,0,6,1,2336,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
5534,2009,16,0,0,0,20400,0,0,617,0,1,0,47000,3,1,0,6,1,6519,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
5535,2009,50,0,0,34,10300,1,0,609,22,1,0,42000,5,1,0,6,1,4223,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
5536,2009,30,0,1,14,28800,1,0,873,7,1,0,10000,3,1,0,6,1,1096,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0
5537,2009,21,0,0,5,31300,1,0,597,4,0,0,11000,10,0,0,6,1,2124,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
5538,2009,20,0,1,4,40200,0,0,586,1,0,0,20000,9,0,0,6,1,2848,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
5539,2009,44,0,1,28,12300,1,1,708,11,1,0,25000,5,1,0,6,1,6573,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0
5540,2009,56,1,1,40,44700,0,0,808,32,0,0,21000,4,1,0,6,1,1609,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
5541,2009,48,0,1,31,54800,1,1,560,18,1,0,28000,1,1,0,6,1,6698,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
5542,2009,32,0,1,16,25600,1,0,670,8,1,0,18000,9,0,0,6,1,2069,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
5543,2009,20,0,0,4,10000,1,0,736,2,0,0,25000,10,0,1,6,1,2918,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
5544,2009,61,0,0,45,19500,0,0,705,31,1,0,19000,2,0,0,1,1,1166,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
5545,2009,32,0,0,16,43400,1,0,669,12,0,0,29000,4,0,0,5,1,2837,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
5546,2009,25,0,2,9,41400,1,0,665,6,0,0,35000,0,1,0,0,1,4642,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
5547,2009,24,0,1,8,35900,1,0,781,5,0,0,18000,11,0,0,2,1,1655,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
5548,2009,33,1,1,17,23800,1,0,927,9,1,0,25000,2,0,0,0,1,1523,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
5549,2009,48,0,1,32,17700,0,0,949,22,1,0,39000,12,0,0,6,1,2562,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
5550,2009,59,1,1,43,1900,0,0,666,30,1,0,23000,0,1,0,6,1,3777,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
5551,2009,34,0,2,14,28000,1,1,643,11,1,0,29000,1,1,0,0,1,10144,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1
5552,2009,50,0,1,34,16900,1,0,625,25,1,1,43000,2,1,0,0,1,5883,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
5553,2009,45,1,1,29,14800,1,0,467,23,1,0,41000,4,0,0,6,1,4662,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
5554,2009,17,0,0,1,8000,1,0,666,0,0,0,13000,9,0,0,3,1,1322,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
5555,2009,49,1,2,32,18000,1,0,737,25,1,1,56000,2,1,1,6,1,8244,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
5556,2009,35,0,3,19,28800,1,0,682,14,1,0,33000,1,0,1,6,1,3841,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
5557,2009,38,0,0,22,37500,1,1,747,13,0,0,10000,2,1,0,6,1,2335,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
5558,2009,56,0,0,35,43700,0,0,754,22,0,1,39000,1,1,1,6,1,4673,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
5559,2009,61,0,0,45,30800,1,0,698,38,1,0,22000,2,0,0,3,1,1637,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
5560,2009,28,0,1,12,44900,1,1,616,8,1,0,38000,7,0,0,2,1,8011,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
5561,2009,50,0,2,34,16000,1,0,810,27,0,0,29000,3,0,0,2,1,2415,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
5562,2009,91,0,1,75,31100,0,0,619,60,0,1,65000,2,1,0,1,1,6050,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
5563,2009,29,1,1,4,15100,0,0,676,3,1,0,22000,5,1,0,6,1,3799,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
5564,2009,42,0,0,26,25200,0,0,652,11,1,0,10000,12,0,0,6,1,937,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
5565,2009,49,1,1,32,10500,1,1,624,27,0,0,44000,4,1,0,6,1,6338,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
5566,2009,16,0,0,0,10300,1,0,595,0,0,0,27000,11,0,0,1,1,3815,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
5567,2009,88,1,0,72,33700,0,0,906,43,0,0,21000,2,0,0,0,1,588,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
5568,2009,27,0,1,11,9100,0,1,689,7,0,0,19000,4,1,1,6,1,3457,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0
5569,2009,31,0,1,15,12400,1,0,668,10,1,0,27000,1,1,0,6,1,4440,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
5570,2009,30,0,1,14,15400,0,0,607,9,1,0,21000,2,1,0,6,1,2798,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
5571,2009,21,0,0,1,32000,0,1,675,0,0,0,14000,6,0,1,6,1,3465,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
5572,2009,48,1,1,28,34400,1,0,672,25,0,0,35000,1,0,0,6,1,4102,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
5573,2009,26,1,2,10,13500,1,0,730,7,0,0,37000,2,1,0,4,1,5612,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
5574,2009,45,0,1,29,2300,0,1,793,29,1,0,19000,5,1,0,6,1,4800,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
5575,2009,33,1,1,17,14000,0,0,684,13,1,0,14000,2,1,0,2,1,1443,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
5576,2009,23,0,0,6,10200,1,0,743,6,0,0,30000,7,0,0,6,1,3058,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
5577,2009,34,0,1,13,27400,1,0,663,9,1,0,21000,2,1,0,6,1,3575,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
5578,2009,18,1,0,2,30400,1,0,693,0,0,0,28000,6,0,0,6,1,3052,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
5579,2009,17,0,0,1,33700,1,0,715,0,1,0,10000,11,0,0,0,1,1278,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
5580,2009,30,0,1,14,11400,1,1,758,10,0,0,27000,2,1,0,3,1,7520,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
5581,2009,84,1,2,63,28300,0,0,785,50,1,0,22000,4,0,0,6,1,1392,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
5582,2009,48,1,0,32,7800,0,0,529,17,1,0,30000,4,1,0,6,1,4764,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
5583,2009,92,1,0,76,16000,0,0,497,57,1,0,43000,3,1,0,3,1,5012,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
5584,2009,85,1,0,69,34300,0,0,735,41,1,0,25000,3,0,0,6,1,1538,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
5585,2009,32,0,1,16,10500,0,0,807,14,0,0,23000,2,1,0,6,1,1799,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
